x,y,z,intensity,t,reflectivity,ring,ambient,range
-4.6297016,4.3045797,1.7601999,1109.0,5520608,42,41,1016,6553
-4.616544,4.34547,1.7652135,1222.0,5567088,49,41,1385,6572
-4.6079454,4.3910193,1.7720742,1112.0,5615328,42,41,1330,6598
-4.6079836,4.445334,1.7823652,1000.0,5665568,36,41,1358,6637
-4.599249,4.491724,1.7894899,1029.0,5714048,38,41,1312,6664
-4.6285205,4.5761585,1.8113912,1284.0,5761768,55,41,1376,6747
-4.707366,4.7116237,1.8528193,2831.0,5810048,185,41,1432,6904
-4.6736255,4.7356124,1.8509723,2850.0,5859008,183,41,1377,6897
-4.5872607,4.7054815,1.8285431,1959.0,5912168,104,41,1423,6812
-4.6706805,4.850287,1.8728737,785.0,5961440,29,41,1220,6980
-4.662765,4.9019217,1.8815815,753.0,6006720,27,41,1010,7013
-4.651089,4.9501257,1.88897,854.0,6059080,32,41,994,7041
-4.6553974,5.0160484,1.9029553,649.0,6108440,23,41,937,7094
-4.6421266,5.0637193,1.9100798,336.0,6152520,11,41,564,7121
21.373035,6.9015007,6.17506,42.0,22073544,12,41,564,23284
25.462526,6.86203,7.245065,26.0,22463664,15,41,2096,27339
27.70456,5.6701984,7.767006,12.0,22955816,9,41,1549,29317
-7.0935984,3.5755875,2.1003451,173.0,4054296,11,42,7233,8208
-6.95522,3.5595477,2.066316,304.0,4104176,18,42,7071,8073
-6.872273,3.5704906,2.048419,259.0,4151456,15,42,7767,8002
-6.7766156,3.573782,2.026741,300.0,4201776,18,42,8565,7916
-6.62913,3.5481882,1.9896867,347.0,4248936,20,42,8782,7769
-6.5460014,3.555552,1.9715377,343.0,4298856,19,42,8747,7697
-6.453711,3.556894,1.950616,355.0,4345336,19,42,8768,7614
-6.369256,3.5614882,1.9319628,360.0,4394696,20,42,8629,7540
-6.270679,3.5570667,1.9090246,384.0,4443496,20,42,8507,7449
-6.1942096,3.5641153,1.89264,389.0,4495096,21,42,8458,7384
-6.1036816,3.5620713,1.8719703,348.0,4543776,19,42,8506,7302
-6.01508,3.5600376,1.8518047,390.0,4594136,20,42,8262,7222
-5.940843,3.5655153,1.8359244,415.0,4640616,21,42,8644,7159
-5.853539,3.5621707,1.816011,428.0,4690048,21,42,8471,7080
-5.781328,3.5670338,1.8006347,504.0,4737528,25,42,8761,7019
-5.707639,3.57012,1.7847544,544.0,4785888,27,42,8719,6956
-5.6161494,3.5610406,1.7633284,518.0,4835688,24,42,8931,6871
-5.5559273,3.5708504,1.7514812,588.0,4882728,28,42,8558,6824
-5.4860663,3.5737197,1.7366091,565.0,4934248,26,42,8282,6765
-5.4309196,3.5854611,1.7262743,584.0,4980968,28,42,8546,6724
-5.3508997,3.5799851,1.7081252,572.0,5033808,26,42,8776,6652
-5.2815685,3.5807207,1.6932532,584.0,5078528,26,42,8780,6593
-5.218015,3.5845761,1.6801455,630.0,5129488,29,42,8709,6541
-5.1554093,3.58834,1.66729,693.0,5176048,30,42,8639,6490
-5.0969105,3.5942593,1.6556948,655.0,5226488,28,42,9064,6444
-5.0322337,3.5950978,1.642083,661.0,5278208,28,42,8743,6390
-4.975581,3.600951,1.630992,698.0,5325688,30,42,8701,6346
-4.930756,3.614825,1.623682,703.0,5373688,28,42,5527,6317
-4.9294634,3.6605842,1.6304879,97.0,5420168,3,42,1236,6344
-4.846577,3.645403,1.6108265,208.0,5468008,7,42,4419,6266
-4.7617555,3.6275852,1.5904089,682.0,5520608,28,42,8306,6185
-4.73481,3.6531887,1.5888964,1173.0,5567088,56,42,5373,6179
-4.716881,3.6857462,1.5904089,1186.0,5615328,55,42,2378,6185
-4.7108746,3.7278264,1.5959544,1044.0,5665568,45,42,1152,6207
-4.783834,3.833494,1.6279672,47.0,5714048,1,42,406,6334
-4.7131815,4.1213427,1.6619966,48.0,6059080,1,42,435,6469
-4.6595416,4.1251736,1.6521659,564.0,6108440,22,42,722,6430
-4.645674,4.164018,1.656199,575.0,6152520,22,42,757,6446
-4.654442,4.223653,1.6682982,55.0,6205200,1,42,353,6494
-4.6220236,4.2462416,1.6660297,107.0,6252600,3,42,685,6485
-4.627775,4.3041725,1.6773728,1028.0,6304280,49,42,1052,6530
-4.6188955,4.3490677,1.6836746,1062.0,6353200,52,42,1321,6555
-4.6159434,4.4000235,1.6922449,986.0,6398840,47,42,1346,6589
-4.6160216,4.4544654,1.7020756,919.0,6445200,42,42,1367,6628
-4.614912,4.5083966,1.7116542,900.0,6495480,41,42,1273,6666
-4.6353354,4.5842514,1.7292991,1331.0,6546200,77,42,1247,6736
-4.7069845,4.71255,1.7661012,2831.0,6593600,184,42,1200,6882
-4.6820593,4.7454753,1.7676136,2842.0,6645560,189,42,1385,6888
-4.6278577,4.748478,1.7582871,1472.0,6693640,91,42,1156,6851
-4.676504,4.8576384,1.7875271,732.0,6741680,35,42,1200,6967
-4.667287,4.907976,1.7953413,720.0,6789960,34,42,885,6998
-4.656965,4.957678,1.8029033,720.0,6841800,34,42,838,7028
-4.64555,5.0067277,1.8102133,624.0,6889520,29,42,962,7057
-4.669676,5.0950537,1.8313872,230.0,6938840,10,42,409,7141
23.520432,6.966111,6.420814,22.0,23048336,15,42,2375,25348
-27.578863,2.392266,6.882264,91.0,1810512,56,43,2256,28517
-27.701996,2.9175708,6.9250245,27.0,1957272,25,43,3436,28695
-24.925653,4.026863,6.280012,35.0,2394624,23,43,2914,26010
-24.947386,4.187595,6.2917833,37.0,2441664,22,43,2408,26059
-20.873013,3.6361573,5.274898,27.0,2493504,12,43,2139,21826
-20.71752,3.7402165,5.2415066,37.0,2542064,14,43,1805,21687
-7.1696367,3.5626373,2.0128417,156.0,4785888,12,43,7863,8247
-7.0626893,3.56375,1.9892993,263.0,4835688,20,43,8293,8149
-6.9335337,3.5521894,1.959511,255.0,4882728,19,43,8203,8025
-6.8728433,3.57453,1.9487008,301.0,4934248,22,43,8317,7980
-6.7468815,3.5618517,1.9196332,382.0,4980968,27,43,8455,7859
-6.653006,3.5647104,1.899454,354.0,5033808,25,43,8197,7775
-6.5499682,3.561457,1.8766323,341.0,5078528,24,43,8408,7680
-6.418318,3.541147,1.8456429,330.0,5129488,23,43,8399,7551
-6.3507147,3.5548835,1.8326706,356.0,5176048,25,43,8241,7497
-6.2705207,3.560742,1.8160949,416.0,5226488,28,43,8651,7428
-6.169461,3.5536501,1.7935134,422.0,5278208,28,43,8457,7334
-6.07208,3.5474107,1.7718929,413.0,5325688,27,43,8478,7244
-6.010935,3.561368,1.7606022,426.0,5373688,28,43,8156,7197
-5.9332004,3.5647204,1.744507,484.0,5420168,32,43,8210,7130
-5.8448725,3.5606952,1.7252886,493.0,5468008,31,43,7950,7050
-5.7725177,3.5654044,1.7106347,519.0,5520608,33,43,8192,6989
-5.679751,3.556494,1.6899751,486.0,5567088,30,43,8342,6903
-5.6086297,3.5600939,1.6755614,543.0,5615328,34,43,8385,6843
-5.5540137,3.5734508,1.6659523,549.0,5665568,35,43,8532,6803
-5.480737,3.5740883,1.650818,535.0,5714048,34,43,8565,6740
-5.4109044,3.5761013,1.6366445,555.0,5761768,34,43,8469,6681
-5.348517,3.5822504,1.6246331,602.0,5810048,37,43,8592,6631
-5.279027,3.5828676,1.6104597,588.0,5859008,36,43,8495,6572
-5.2105336,3.5833178,1.5965265,596.0,5912168,36,43,8526,6514
-5.147015,3.5863903,1.5840346,577.0,5961440,34,43,8484,6462
-5.082864,3.58826,1.5713025,592.0,6006720,35,43,8384,6409
-5.0307336,3.5979412,1.5621738,674.0,6059080,41,43,8407,6371
-4.988115,3.613947,1.5559279,648.0,6108440,39,43,8549,6345
-4.943924,3.628418,1.5492015,548.0,6152520,30,43,3862,6317
-4.8701262,3.6204956,1.5333464,92.0,6205200,4,43,1749,6251
-4.845492,3.6485596,1.5326258,277.0,6252600,15,43,5883,6248
-4.753511,3.6252887,1.5110053,780.0,6304280,47,43,8074,6158
-4.7488556,3.6680238,1.5165305,1085.0,6353200,71,43,3940,6181
-4.7300844,3.700081,1.5177317,1065.0,6398840,68,43,1848,6186
-4.7209954,3.7398753,1.5220557,787.0,6445200,45,43,997,6204
-4.7541175,3.910556,1.554967,46.0,6593600,2,43,360,6341
-4.6487336,4.069242,1.5604923,143.0,6841800,7,43,612,6364
-4.66293,4.1324315,1.5734645,341.0,6889520,17,43,605,6418
-4.6700177,4.1901164,1.5842748,250.0,6938840,12,43,535,6463
-4.6399064,4.214779,1.5828334,23.0,6985720,1,43,380,6457
-4.6411247,4.2681217,1.5919621,143.0,7033720,7,43,694,6495
-4.6404405,4.320315,1.6006104,937.0,7082960,60,43,1191,6531
-4.6244464,4.3586874,1.6042137,909.0,7132480,57,43,1246,6546
-4.6278315,4.4157767,1.6145436,459.0,7184200,25,43,742,6589
-4.6118274,4.4548736,1.6183872,519.0,7228440,29,43,1025,6605
-4.6226006,4.5203915,1.6315998,832.0,7281712,51,43,1244,6660
-4.645857,4.5991755,1.6493766,1845.0,7326592,115,43,1259,6734
-4.7149715,4.725111,1.683489,2807.0,7378872,176,43,1251,6876
-4.696118,4.7643166,1.6870924,2777.0,7426592,167,43,1402,6891
-4.6667957,4.7930417,1.6870924,908.0,7473872,59,43,1152,6891
-4.69251,4.878924,1.7067912,678.0,7523632,42,43,1102,6973
-4.6818867,4.9280224,1.7137578,740.0,7574072,47,43,941,7002
-4.676819,4.98354,1.7228864,603.0,7621632,36,43,894,7040
-4.6646414,5.0320654,1.7296128,535.0,7668872,32,43,909,7068
-4.7169833,5.151468,1.7601217,122.0,7721152,6,43,388,7195
23.513578,6.9590898,6.1000814,22.0,23828856,10,43,679,25261
-26.403673,4.065356,6.2830644,46.0,0,22,44,3311,27436
-22.23817,4.266661,5.330461,57.0,292880,17,44,3006,23255
-7.377787,3.5920825,1.9520336,73.0,2394624,3,44,4650,8427
-7.199411,3.5599523,1.91125,269.0,2441664,11,44,8438,8248
-7.071299,3.550701,1.8834535,418.0,2493504,17,44,8120,8126
-6.952248,3.5444407,1.8579352,434.0,2542064,17,44,8404,8014
-6.848241,3.544471,1.8362904,420.0,2590064,16,44,8441,7919
-6.744498,3.5433602,1.8146454,483.0,2637464,18,44,8372,7824
-6.641888,3.54157,1.7932284,471.0,2689264,17,44,8597,7730
-6.548119,3.543294,1.7740897,539.0,2737104,19,44,8914,7646
-6.445195,3.538842,1.7524449,534.0,2786344,19,44,8917,7551
-6.363835,3.54512,1.736496,579.0,2833424,21,44,8527,7481
-6.2724733,3.5447798,1.717813,607.0,2880784,21,44,8354,7399
-6.1881137,3.547331,1.7009528,615.0,2929864,21,44,8490,7325
-6.106486,3.5504515,1.6847761,594.0,2979224,20,44,8338,7254
-6.025055,3.5527053,1.6685992,597.0,3030984,20,44,8189,7183
-5.951347,3.5585964,1.6544732,631.0,3074624,21,44,8313,7121
-5.865311,3.5561383,1.6369294,677.0,3128224,22,44,8501,7044
-5.7969446,3.563478,1.6241703,689.0,3173024,22,44,8133,6988
-5.71219,3.5598044,1.6068543,668.0,3225424,22,44,8410,6912
-5.64745,3.5677192,1.5950066,731.0,3273024,23,44,8656,6860
-5.578731,3.5723467,1.5820197,687.0,3320064,22,44,8501,6803
-5.514252,3.5789192,1.570172,771.0,3370096,25,44,8427,6751
-5.4303885,3.5719817,1.5528561,744.0,3420936,23,44,8525,6675
-5.366256,3.577125,1.5410084,754.0,3468496,23,44,8342,6623
-5.305493,3.5837991,1.530072,780.0,3515056,25,44,8779,6575
-5.244048,3.5893128,1.5189077,769.0,3567536,24,44,8893,6526
-5.175539,3.5892098,1.505693,788.0,3612336,24,44,8686,6468
-5.106434,3.587842,1.4922503,767.0,3664576,23,44,8843,6409
-5.046264,3.5919795,1.481314,744.0,3714736,22,44,8944,6361
-4.986237,3.5955145,1.4703776,784.0,3763136,22,44,9095,6313
-4.936575,3.6059222,1.4624032,867.0,3810616,25,44,8734,6278
-4.884627,3.6141179,1.4537451,743.0,3860776,20,44,4794,6240
-4.870926,3.6504502,1.4562514,72.0,3907296,1,44,1384,6251
-4.760839,3.6136878,1.4305054,222.0,3954896,5,44,4847,6138
-4.7177444,3.6267948,1.4243537,822.0,4003616,23,44,9343,6111
-4.7000093,3.6592662,1.4257207,1295.0,4054296,42,44,5383,6117
-4.677468,3.688036,1.4257207,1342.0,4104176,43,44,2066,6117
-4.6653976,3.72518,1.4289105,1172.0,4151456,35,44,1063,6131
-4.670623,4.0699434,1.4815418,34.0,4495096,1,44,413,6362
-4.612724,4.0695167,1.4712889,545.0,4543776,13,44,705,6317
-4.617424,4.1243563,1.4806304,829.0,4594136,23,44,904,6358
-4.602857,4.162414,1.484048,785.0,4640616,22,44,742,6373
-4.648288,4.255717,1.5066043,34.0,4690048,1,44,331,6472
-4.597108,4.260976,1.4986298,247.0,4737528,6,44,571,6437
-4.5999713,4.3164387,1.5079713,1486.0,4785888,56,44,1371,6478
-4.579749,4.3506217,1.5100219,1414.0,4835688,52,44,1429,6487
-4.57401,4.398902,1.5168571,1180.0,4882728,39,44,1210,6517
-4.574822,4.454072,1.5259708,939.0,4934248,29,44,1157,6557
-4.5744348,4.5087323,1.5348566,1144.0,4980968,39,44,1336,6596
-4.5990357,4.589017,1.5521725,1687.0,5033808,75,44,1302,6672
-4.6652665,4.7127,1.5836146,2804.0,5078528,159,44,1447,6810
-4.6410246,4.746113,1.5852095,2837.0,5129488,182,44,1405,6817
-4.591534,4.753478,1.5783743,1581.0,5176048,69,44,1230,6787
-4.6361723,4.859098,1.6034367,914.0,5226488,29,44,1181,6897
-4.636971,4.920067,1.6139175,932.0,5278208,31,44,932,6943
-4.626586,4.969818,1.6207527,907.0,5325688,30,44,885,6973
-4.606543,5.009587,1.6243981,881.0,5373688,29,44,981,6989
-4.6254406,5.092565,1.6417141,367.0,5420168,10,44,480,7065
25.140978,7.1409674,6.147499,24.0,21586232,9,44,775,26841
26.996511,7.31092,6.576524,14.0,21683904,8,44,1569,28724
-27.377974,3.891916,6.1627617,24.0,684360,19,45,3677,28324
-27.326538,4.055816,6.1567016,23.0,731040,19,45,3711,28296
-7.3583074,3.5910788,1.8473886,98.0,3173024,5,45,6631,8386
-7.1673226,3.552455,1.8056158,290.0,3225424,14,45,8579,8193
-7.059935,3.5533373,1.7844048,344.0,3273024,17,45,8935,8095
-6.964979,3.559259,1.7662238,383.0,3320064,18,45,9002,8011
-6.839891,3.5484097,1.7404674,410.0,3370096,19,45,9084,7892
-6.7376595,3.5479927,1.7203386,439.0,3420936,19,45,8881,7799
-6.6589394,3.558885,1.7060536,415.0,3468496,18,45,8653,7733
-6.541726,3.5479941,1.6820288,460.0,3515056,19,45,8697,7622
-6.471084,3.561227,1.6696917,434.0,3567536,18,45,8794,7565
-6.351945,3.54659,1.6450176,469.0,3612336,19,45,8850,7451
-6.268907,3.5508425,1.629434,497.0,3664576,20,45,8971,7379
-6.186905,3.5546975,1.6140667,532.0,3714736,22,45,8732,7308
-6.1025634,3.556206,1.5980502,456.0,3763136,17,45,8854,7234
-6.0226407,3.559299,1.5831158,468.0,3810616,18,45,8872,7165
-5.9546347,3.568575,1.5712117,490.0,3860776,19,45,8742,7110
-5.8700585,3.567008,1.5549787,496.0,3907296,18,45,8516,7035
-5.8023505,3.5747843,1.5430745,511.0,3954896,19,45,8301,6980
-5.715727,3.569966,1.5261922,496.0,4003616,17,45,8653,6902
-5.642579,3.5725796,1.512773,537.0,4054296,19,45,8997,6840
-5.57126,3.575486,1.4997866,549.0,4104176,19,45,8967,6780
-5.495209,3.574458,1.4855016,613.0,4151456,22,45,9276,6714
-5.433238,3.5817704,1.4748961,645.0,4201776,22,45,9207,6665
-5.367327,3.5857453,1.4632083,640.0,4248936,22,45,9070,6611
-5.298341,3.5868573,1.4506549,693.0,4298856,24,45,9062,6553
-5.2408137,3.594993,1.4411315,678.0,4345336,22,45,9154,6509
-5.180983,3.6008866,1.4309589,756.0,4394696,25,45,9172,6462
-5.1156917,3.6022465,1.4192711,775.0,4443496,26,45,9476,6408
-5.0545535,3.6057777,1.4086655,862.0,4495096,30,45,9528,6359
-4.9951487,3.6098392,1.3984928,893.0,4543776,29,45,9080,6312
-4.94455,3.619654,1.390701,826.0,4594136,27,45,8862,6276
-4.888531,3.6249127,1.3813941,676.0,4640616,20,45,3565,6233
-4.8622947,3.6519074,1.380312,165.0,4690048,4,45,2582,6228
-4.7737594,3.631416,1.3619145,844.0,4737528,27,45,8175,6143
-4.7390156,3.6511028,1.3584515,1309.0,4785888,47,45,6772,6127
-4.7172933,3.680713,1.358668,1414.0,4835688,53,45,3518,6128
-4.693088,3.7083774,1.3582351,1314.0,4882728,46,45,1690,6126
-4.6999693,3.7608995,1.3666762,821.0,4934248,25,45,828,6165
-4.6414948,4.0530167,1.3982764,116.0,5278208,2,45,497,6311
-4.6538343,4.1144075,1.4093149,591.0,5325688,17,45,850,6362
-4.639411,4.1526546,1.4125614,697.0,5373688,21,45,897,6377
-4.634819,4.20006,1.4188381,539.0,5420168,15,45,673,6406
-4.710377,4.321502,1.4493562,9.0,5468008,1,45,382,6547
-4.630132,4.300481,1.4331232,688.0,5520608,21,45,946,6472
-4.6143246,4.338844,1.4363698,1364.0,5567088,55,45,1606,6487
-4.6109457,4.3892937,1.4435123,1182.0,5615328,43,45,1501,6520
-4.597984,4.4310555,1.447841,1146.0,5665568,44,45,1467,6540
-4.5965595,4.484416,1.4558494,1070.0,5714048,40,45,1400,6577
-4.589792,4.533121,1.4623425,1148.0,5761768,44,45,1406,6607
-4.6212525,4.6205754,1.4809563,2098.0,5810048,107,45,1357,6693
-4.5941863,4.6502333,1.4813893,2727.0,5859008,146,45,1627,6695
-4.6439652,4.758703,1.5062798,2766.0,5912168,151,45,1404,6810
-4.6289053,4.8018723,1.510825,964.0,5961440,36,45,1272,6831
-4.6592603,4.893122,1.5300882,839.0,6006720,31,45,1199,6920
-4.645868,4.9394007,1.5354991,897.0,6059080,34,45,982,6945
-4.6367326,4.9907064,1.5424252,788.0,6108440,29,45,989,6977
-4.6179028,5.032013,1.5463212,719.0,6152520,26,45,1020,6995
24.316652,7.049637,5.645038,15.0,22318264,9,45,2020,25932
-20.07357,4.3954086,4.3292174,36.0,2054304,14,46,1755,20993
-7.3520093,3.5965104,1.7438651,109.0,3954896,8,46,8046,8361
-7.1518373,3.5531733,1.7023177,180.0,4003616,11,46,6420,8158
-6.9437413,3.5031114,1.6587237,69.0,4054296,5,46,5708,7945
-6.896849,3.5327146,1.6527884,146.0,4104176,8,46,3393,7916
-6.811641,3.5420115,1.6378477,309.0,4151456,17,46,6166,7843
-6.72485,3.5494838,1.6224977,335.0,4201776,19,46,8629,7768
-6.607161,3.5393913,1.5997796,342.0,4248936,19,46,8892,7657
-6.5431767,3.5569656,1.589751,381.0,4298856,21,46,8901,7608
-6.4440827,3.5545118,1.5713309,351.0,4345336,19,46,8380,7518
-6.3529563,3.555278,1.554753,393.0,4394696,21,46,8463,7437
-6.2748356,3.5623078,1.5412449,378.0,4443496,20,46,7240,7371
-6.169723,3.552888,1.5211875,397.0,4495096,20,46,8639,7273
-6.1072316,3.5669894,1.5113635,400.0,4543776,21,46,8787,7225
-6.020375,3.565997,1.4956042,453.0,4594136,23,46,8790,7148
-5.922853,3.5575242,1.4771842,467.0,4640616,23,46,8913,7058
-5.858272,3.567841,1.4667462,504.0,4690048,25,46,8848,7007
-5.7954555,3.5785286,1.4567175,551.0,4737528,27,46,8605,6958
-5.716964,3.5787156,1.4428002,568.0,4785888,27,46,8712,6890
-5.6436496,3.581221,1.4301108,566.0,4835688,26,46,8618,6828
-5.5672283,3.5808456,1.4166027,581.0,4882728,27,46,8819,6762
-5.5025077,3.5871499,1.4059601,648.0,4934248,29,46,8926,6710
-5.428936,3.586862,1.393066,625.0,4980968,28,46,8679,6647
-5.3450017,3.5787303,1.3775114,685.0,5033808,31,46,8476,6571
-5.2986393,3.5949776,1.3713714,673.0,5078528,30,46,8440,6541
-5.246632,3.6069107,1.3637987,706.0,5129488,31,46,8771,6504
-5.1754003,3.6049185,1.3513141,689.0,5176048,30,46,8713,6443
-5.11719,3.6112168,1.3421041,775.0,5226488,34,46,8788,6398
-5.0471525,3.6084006,1.329824,699.0,5278208,31,46,9606,6338
-4.9939947,3.616916,1.321842,754.0,5325688,32,46,9162,6299
-4.9290833,3.616233,1.31079,791.0,5373688,33,46,8461,6245
-4.8879433,3.6324012,1.305878,834.0,5420168,36,46,8501,6221
-4.8194146,3.6276042,1.2938026,1031.0,5468008,47,46,9604,6162
-4.7861657,3.6488016,1.2909373,1123.0,5520608,53,46,8193,6148
-4.748964,3.6667373,1.2870487,1304.0,5567088,62,46,4815,6129
-4.7294607,3.6982186,1.2878673,1322.0,5615328,62,46,2527,6133
-4.7112846,3.7308135,1.2890953,1165.0,5665568,53,46,1441,6139
-4.739476,3.8006685,1.302808,243.0,5714048,8,46,445,6206
-4.788215,4.1382732,1.3558167,11.0,6006720,1,46,333,6465
-4.653692,4.0722,1.325526,318.0,6059080,11,46,596,6317
-4.6659904,4.1337733,1.3359641,571.0,6108440,22,46,878,6368
-4.648555,4.169513,1.3382154,631.0,6152520,25,46,881,6379
-4.6699944,4.24072,1.3515188,204.0,6205200,7,46,430,6444
-4.65758,4.2818785,1.3554074,66.0,6252600,2,46,456,6463
-4.641252,4.3197103,1.3582727,1102.0,6304280,52,46,1422,6477
-4.6196475,4.352805,1.3597054,1211.0,6353200,59,46,1394,6484
-4.6282725,4.414842,1.3699387,896.0,6398840,41,46,1265,6534
-4.6144776,4.4560738,1.3738275,900.0,6445200,41,46,1224,6553
-4.6045504,4.5014067,1.378944,1008.0,6495480,48,46,1363,6578
-4.620683,4.572944,1.3918381,1179.0,6546200,60,46,1312,6641
-4.6713824,4.680172,1.4151701,2751.0,6593600,155,46,1311,6755
-4.6796947,4.746379,1.4262221,2760.0,6645560,157,46,1429,6809
-4.579444,4.7020903,1.4049368,2204.0,6693640,118,46,1406,6705
-4.6672525,4.8514066,1.4401395,803.0,6741680,37,46,1206,6877
-4.6684203,4.912586,1.4495542,749.0,6789960,36,46,1101,6923
-4.6542706,4.9582634,1.4544661,853.0,6841800,43,46,898,6947
-4.6417327,5.0061045,1.4599922,661.0,6889520,31,46,901,6974
-4.655232,5.0828457,1.4737048,514.0,6938840,23,46,683,7041
24.430866,7.0638137,5.3500957,31.0,23098176,18,46,1987,25981
27.500366,7.2250957,5.977809,26.0,23296456,20,46,1966,29048
-24.898302,4.210612,4.9871426,30.0,2441664,16,47,1283,25733
-23.479538,4.26791,4.714916,15.0,2542064,9,47,1482,24319
-7.1708565,3.5193837,1.6001034,120.0,4737528,10,47,6844,8140
-6.8574777,3.4181304,1.5361861,298.0,4785888,19,47,3029,7808
-6.9125667,3.4986567,1.5529355,72.0,4835688,5,47,1873,7895
-6.854302,3.5221872,1.5448496,207.0,4882728,12,47,1447,7853
-6.813415,3.5542033,1.5406141,236.0,4934248,16,47,6454,7831
-6.7073345,3.5514452,1.5219395,344.0,4980968,24,47,7955,7734
-6.635268,3.565619,1.5107732,349.0,5033808,25,47,8531,7676
-6.5253644,3.5583918,1.491136,371.0,5078528,26,47,8384,7574
-6.4398513,3.5632412,1.4768894,380.0,5129488,26,47,8601,7500
-6.3468227,3.5628579,1.46091,452.0,5176048,31,47,8775,7417
-6.248073,3.5580726,1.443583,424.0,5226488,28,47,8241,7327
-6.1776743,3.5683928,1.4326093,454.0,5278208,30,47,8200,7270
-6.087905,3.5665863,1.4172075,426.0,5325688,28,47,8398,7190
-5.9983935,3.563814,1.4018058,509.0,5373688,34,47,8449,7110
-5.9200783,3.5666559,1.3889068,518.0,5420168,33,47,8132,7043
-5.8603854,3.5799155,1.3802433,533.0,5468008,34,47,8123,6998
-5.788236,3.584835,1.3686919,470.0,5520608,30,47,7572,6938
-5.7104297,3.585356,1.355793,538.0,5567088,33,47,7587,6871
-5.6328363,3.5850582,1.3428941,559.0,5615328,35,47,8064,6804
-5.571962,3.594574,1.3338455,549.0,5665568,34,47,8321,6757
-5.494752,3.5927482,1.3209466,510.0,5714048,31,47,8053,6690
-5.4194126,3.5911949,1.3084326,562.0,5761768,34,47,8460,6625
-5.363046,3.6014245,1.3003467,592.0,5810048,36,47,8543,6583
-5.307571,3.61165,1.2924533,576.0,5859008,35,47,8317,6542
-5.236009,3.6102006,1.2807094,595.0,5912168,35,47,8439,6481
-5.177543,3.616994,1.272046,620.0,5961440,37,47,8375,6436
-5.1103783,3.616976,1.2612647,623.0,6006720,37,47,8682,6380
-5.0378246,3.6122723,1.2491359,609.0,6059080,35,47,8680,6317
-4.98697,3.6223729,1.242205,667.0,6108440,39,47,8677,6281
-4.934601,3.630824,1.2348893,682.0,6152520,40,47,8164,6243
-4.8744445,3.632911,1.2256482,808.0,6205200,50,47,8661,6195
-4.834823,3.649756,1.2214127,873.0,6252600,55,47,9137,6173
-4.77958,3.6543417,1.2133267,1037.0,6304280,65,47,6383,6131
-4.7570677,3.6835997,1.2133267,1159.0,6353200,75,47,3258,6131
-4.7351484,3.7133243,1.2135192,1127.0,6398840,71,47,1705,6132
-4.7191944,3.7477965,1.2152519,1628.0,6445200,105,47,988,6141
-4.689224,3.7711523,1.2135192,2802.0,6495480,169,47,863,6132
-4.669041,3.8023305,1.2142893,2792.0,6546200,167,47,837,6136
-4.6410775,3.8271646,1.2131342,1603.0,6593600,104,47,433,6130
-4.8344417,4.0870433,1.2749338,13.0,6693640,1,47,310,6451
-4.6681786,4.0458755,1.2449003,59.0,6789960,2,47,460,6295
-4.6690955,4.0970793,1.2516387,555.0,6841800,30,47,901,6330
-4.660017,4.1399794,1.2558742,567.0,6889520,31,47,917,6352
-4.668107,4.19866,1.2647301,410.0,6938840,21,47,641,6398
-4.718483,4.2965484,1.2849449,14.0,6985720,1,47,367,6503
